,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_10,mar_100,mar_small,mar_medium,mar_large,map_per_class,mar_100_per_class,classes
0,0.33409023,0.45597592,0.39642373,0.018811882,0.1205658,0.3926165,0.41363555,0.48222232,0.48222232,0.021153847,0.15845382,0.5692508,[0.5090626  0.38419887 0.38774195 0.23983394 0.14961389],[0.54587626 0.48943663 0.56418604 0.40146342 0.41014925],[1 2 3 4 5]
