,epoch,train_loss,val_loss,classification_train,bbox_regression_train,classification_val,bbox_regression_val
0,1,0.2360587494471405,0.25545510401328403,0.22301421097562282,0.1905026134056381,0.07055426388978958,0.07055426388978958
1,2,0.13894853014734726,0.32754790658752125,0.11461659742495682,0.14362493110231206,0.1770276501774788,0.1770276501774788
2,3,0.09966592467095278,0.23067376390099525,0.060596116582709775,0.12549461735577522,0.13393118977546692,0.13393118977546692
3,4,0.0842785123216955,0.27715741842985153,0.046573270465942875,0.11020844575913646,0.13733918964862823,0.13733918964862823
4,5,0.07773351372231412,0.24473446235060692,0.04219402501336004,0.1016088992923121,0.14286667108535767,0.14286667108535767
5,6,0.07372172634246983,0.23019388690590858,0.03443248287031922,0.1012886588143397,0.15182236954569817,0.15182236954569817
6,7,0.08321913223289236,0.30567387988169986,0.051948588942708096,0.10194180085311962,0.13616705685853958,0.13616705685853958
7,8,0.10717575365229498,0.2471123846868674,0.08840876109190757,0.10968095479132253,0.1448838785290718,0.1448838785290718
8,9,0.06640919538427002,0.19674901105463505,0.023403674281567713,0.09999225269767302,0.10447870567440987,0.10447870567440987
9,10,0.0649862964696522,0.20769067915777364,0.015238703181377695,0.10645968858388406,0.08002354018390179,0.08002354018390179
10,11,0.05578976086800611,0.21103268240888914,0.009383189157417775,0.0933481437401681,0.06108197197318077,0.06108197197318077
11,12,0.059588210397883305,0.2604611317316691,0.02020205089327278,0.08955434026031554,0.10749547928571701,0.10749547928571701
12,13,0.049542928208844574,0.21845212951302528,0.010927968266526167,0.07974309403496453,0.09336500056087971,0.09336500056087971
13,14,0.05134515148363536,0.2506938936809699,0.004352508819753399,0.09035443193927596,0.08682679384946823,0.08682679384946823
14,15,0.05459580650623841,0.24652852987249693,0.0030499874987002886,0.09828823182401777,0.08291446161456406,0.08291446161456406
15,16,0.046735340092755574,0.21458124990264574,0.0018825373688603668,0.08452952752196335,0.07314175402279943,0.07314175402279943
16,17,0.04382087653384933,0.21498502853016058,0.0010497608012814499,0.08018586284752134,0.10842836648225784,0.10842836648225784
