,epoch,time_elapsed,total_time_elapsed
0,1,826.7333145141602,826.7333145141602
1,2,827.9223864078522,1654.6557009220123
2,3,823.052862405777,2477.7085633277893
3,4,821.5011940002441,3299.2097573280334
4,5,823.9812605381012,4123.191017866135
5,6,823.1066823005676,4946.297700166702
6,7,823.1518595218658,5769.449559688568
7,8,818.9324643611908,6588.382024049759
8,9,823.0064964294434,7411.388520479202
9,10,823.1844718456268,8234.57299232483
10,11,822.1896183490753,9056.762610673904
11,12,822.9192962646484,9879.681906938553
12,13,823.2858917713165,10702.96779870987
