,epoch,train_loss,val_loss,classification_train,bbox_regression_train,bbox_ctrness_train,classification_val,bbox_regression_val,bbox_ctrness_val
0,1,1.2444465245538017,1.5199873696351163,0.7916001784180021,0.28821674617285903,0.5303708259538512,0.6688133974870046,0.6688133974870046,0.6688133974870046
1,2,1.1729003798225286,1.4912140132667862,0.7324249811849131,0.2656767367576815,0.5259234833870535,0.5870827833811442,0.5870827833811442,0.5870827833811442
2,3,1.0962024565229072,1.4248956595242859,0.6757029277733831,0.2307884747023198,0.5205312422085031,0.5154563983281454,0.5154563983281454,0.5154563983281454
3,4,1.0031908577760664,1.3374981107103212,0.5896821019161388,0.1999492099003814,0.5153853656532609,0.4842837154865265,0.4842837154865265,0.4842837154865265
4,5,0.9294182714662367,1.3802518222837874,0.5122585152243221,0.18247879891020952,0.5127488894161777,0.53425332903862,0.53425332903862,0.53425332903862
5,6,0.8498178160527425,1.3190436307863098,0.42978925929648504,0.16269303948583655,0.5096525618823889,0.5477347473303477,0.5477347473303477,0.5477347473303477
6,7,0.7807524468636611,1.3025512745360208,0.35253272809590885,0.15102931194085734,0.5075449590858455,0.5093029340108236,0.5093029340108236,0.5093029340108236
7,8,0.740555923902125,1.296204499201849,0.3110619663417548,0.1405308392479859,0.505986538654733,0.5126459201176962,0.5126459201176962,0.5126459201176962
8,9,0.6818550282765058,1.3336775637553813,0.24677626856765383,0.129222056524889,0.5045267270756102,0.5419390996297201,0.5419390996297201,0.5419390996297201
9,10,0.6632723717484623,1.3582119717552092,0.2277921719755923,0.12437246500614543,0.503614572895186,0.5312447746594747,0.5312447746594747,0.5312447746594747
10,11,0.6419826849835933,1.3319868955360812,0.20621005520008331,0.11859088324697985,0.5028976376438252,0.4642109622557958,0.4642109622557958,0.4642109622557958
11,12,0.6122342642673039,1.3836099900839476,0.17500745074514237,0.11195748376607825,0.501900277857747,0.4901271164417267,0.4901271164417267,0.4901271164417267
12,13,0.5950889601121944,1.4068477282860363,0.1554148075013464,0.10956606860968902,0.5014870721742372,0.5895983974138895,0.5895983974138895,0.5895983974138895
