,Class,Mean Euclidean Distance@0.50,Mean Euclidean Distance@0.55,Mean Euclidean Distance@0.60,Mean Euclidean Distance@0.65,Mean Euclidean Distance@0.70,Mean Euclidean Distance@0.75,Mean Euclidean Distance@0.80,Mean Euclidean Distance@0.85,Mean Euclidean Distance@0.90,Mean Euclidean Distance@0.95
0,Background,,,,,,,,,,
1,person,24.233983431858977,23.107479953821034,21.70070166495345,20.349180393670412,18.636654441601863,17.33929369718332,15.228910580500237,13.408446078899846,10.64766042757342,5.800744430802679
2,chair,29.869899141600143,26.069491477717413,23.467582764953537,19.824749466685372,16.946678703598163,14.40728139967379,11.762918650334289,9.280670406477354,7.9996707271129806,7.164120048222741
3,car,16.73638026337414,15.912686250337094,15.271260893650927,14.891416353471381,13.883167462627924,13.496808286641565,13.366933341021914,12.521943040390587,9.837423444331368,7.487682624493191
4,dog,29.282499476094397,26.751662706777307,24.673291095247063,23.28441224127309,20.81172693335715,19.219015180373958,18.306065478380063,14.847701264425773,11.919840191938826,8.305567836787501
5,bottle,17.695056598816485,16.36346281900587,14.933862874999507,14.216135674518972,13.61825154139797,11.515227404892602,9.808756769029157,8.8917315135271,4.136635819378396,
6,cat,41.04990309465733,38.56444957446444,36.05896044597043,34.15207588972701,31.245589135636386,28.14287407182327,23.14193820576015,21.132339008533588,17.930146617363782,8.12265506384575
7,bird,35.448951788263564,32.97128730012928,31.313965544970678,27.069933557353107,24.651950905405588,23.009814596383606,19.255018739205997,17.071522850081042,13.496531896326495,8.32282304572822
8,pottedplant,25.044168449857434,23.563594128645207,22.244847248718802,18.26337009338911,16.70981263975241,16.630747149498724,16.128776691446703,17.8828634757633,12.594980043440348,13.347917050340126
9,sheep,16.94866974337285,16.23689180040089,15.01714183378032,12.642615488118071,10.56438805199824,10.492572710419497,10.894318470639995,9.332841704467373,7.978481675015137,
10,boat,23.63690214762952,23.259777943455937,22.623738226472383,19.78356108235958,19.466012816229604,16.721726340735692,15.33287497557904,13.53416361992297,10.165483427814621,7.564683390372593
