,AP@0.00,AP@0.05,AP@0.10,AP@0.15,AP@0.20,AP@0.25,AP@0.30,AP@0.35,AP@0.40,AP@0.45,AP@0.50,AP@0.55,AP@0.60,AP@0.65,AP@0.70,AP@0.75,AP@0.80,AP@0.85,AP@0.90,AP@0.95,AP@0.5:0.95
Background,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
aeroplane,0.14474737049621375,0.14474737049621375,0.1429209235443508,0.1429209235443508,0.14110607308107107,0.13751116162026136,0.13751116162026136,0.13396263611378476,0.13396263611378476,0.12872682151844422,0.12359537532035299,0.11691579789639697,0.11042176428977307,0.10724432641796063,0.09499843447404127,0.06514907286073776,0.04388691104333608,0.019505293797038258,0.0028063502371481917,5.7982442916284956e-06,0.06845291245810768
bicycle,0.05317955424071572,0.05317955424071572,0.05317955424071572,0.05231133120386448,0.05231133120386448,0.0514502540356293,0.048909897742620105,0.04807740404884916,0.04643385426715545,0.04402212360923532,0.04167470576885973,0.04014548988502297,0.032245732129969056,0.025814450375515392,0.019565388270771252,0.014180976268570325,0.007892611886437856,0.0030048377530530724,0.0007002951243738432,3.215640877226831e-05,0.01852566438713458
bird,0.10764930669287041,0.10357462605087892,0.10223386832623649,0.10223386832623649,0.09826400262037341,0.09566109837318484,0.09309313243803909,0.08682607271536194,0.08438039087236597,0.07959384212250245,0.0738071841904138,0.06081013211049242,0.05478327328310951,0.050001091822251334,0.039414783273283106,0.021399716126214656,0.007703897805437275,0.0027295556283437055,6.987662408559887e-05,0.0,0.031071951086363143
boat,0.09174825174825176,0.08623912672693161,0.08515776906020808,0.08195463073511854,0.07777929387685485,0.07777929387685485,0.07573256012280402,0.07371311615214053,0.07073511853999659,0.0697560975609756,0.0668599692989937,0.05764966740576497,0.050772641992154185,0.0405287395531298,0.02824833702882483,0.012693160498038546,0.005188470066518847,0.0008732730683950196,5.4579566774688726e-05,0.0,0.02628688384785946
bottle,0.10767570597715649,0.10225211968327377,0.10118421974633872,0.09906523719431015,0.09801415457921658,0.095928806670871,0.09489454137761895,0.0918253801415458,0.08980730152056617,0.08880667087099714,0.0868222268937005,0.08005325485249806,0.07175390652371944,0.05812066428421273,0.04036157241959218,0.0280288697358279,0.015766239226403196,0.006729731623572281,0.00047368789853549154,0.0,0.03881101534580618
bus,0.15652550946668595,0.15652550946668595,0.15652550946668595,0.15652550946668595,0.15652550946668595,0.15379149202678613,0.15108156284626875,0.15108156284626875,0.1483957219251337,0.14309630486101074,0.13278652984535336,0.13026930673989498,0.12777617189381896,0.12044129691188514,0.11567182155417449,0.09973743797273209,0.07902153490388783,0.04192561545502722,0.004817651876475406,0.00010839716722069663,0.08525557643204702
car,0.14760046531953788,0.1462555933747361,0.1455854655349636,0.14358431454615955,0.14159701235312583,0.14027983799986457,0.13766395435436915,0.13636524506213493,0.13378629153869354,0.13059722162381748,0.1268211166437905,0.12004213111424333,0.1087715194898719,0.09696080483045998,0.07731397989770357,0.061618678024730866,0.041410976863278534,0.017542577353218153,0.0036630064812364204,3.769949959684617e-05,0.06541824901981302
cat,0.08842656099171875,0.08545445308133923,0.08545445308133923,0.07966265305085607,0.07684296093075242,0.07684296093075242,0.07407407407407407,0.06868871615099324,0.05852766346593506,0.05375196870395773,0.04270182390895697,0.04064421074023269,0.03668140019306,0.03292181069958847,0.03292181069958847,0.029365442259818117,0.019915663262714017,0.007341360564954529,0.002540263171264543,0.00010161052685058173,0.02451353960270284
chair,0.044230165003215624,0.04290852737534754,0.04216230634664258,0.04105524817576778,0.03960208090934233,0.03888531597387572,0.037471423498434735,0.034890946997033115,0.032239898605581276,0.030163039476074287,0.02800374419674052,0.02505813487290514,0.02107767571786954,0.017203176676010793,0.011200679453884031,0.006850382683744656,0.0034040197748572603,0.0010900800060221346,0.00013827999325782754,2.0455620304412358e-07,0.011402637793149494
