,epoch,train_loss,val_loss,loss_classifier_train,loss_box_reg_train,loss_objectness_train,loss_rpn_box_reg_train,loss_classifier_val,loss_box_reg_val,loss_objectness_val,loss_rpn_box_reg_val
0,1,0.08678149557121467,0.18499349629928474,0.06491619973257912,0.05201897422953256,0.021845289837824047,0.012766081197757023,0.002450057538226247,0.002450057538226247,0.002450057538226247,0.002450057538226247
1,2,0.0596737215594026,0.16382474899516333,0.04247992786874649,0.04227502178277452,0.013309803970988115,0.010686310893600191,6.478583600255661e-05,6.478583600255661e-05,6.478583600255661e-05,6.478583600255661e-05
2,3,0.04977547534997397,0.1847958207428443,0.03249730126889246,0.037761026663432,0.010624128165985866,0.009650178763056565,0.00011135172826470807,0.00011135172826470807,0.00011135172826470807,0.00011135172826470807
3,4,0.04454825728036861,0.18653348783156312,0.02762252575667907,0.03624966477176338,0.008193421531599708,0.0090001444750933,1.3633954949909821e-05,1.3633954949909821e-05,1.3633954949909821e-05,1.3633954949909821e-05
4,5,0.04105171955640264,0.1860259815878559,0.024879091344037287,0.034325358921736174,0.0066723452076568705,0.008304016433130735,1.986408301490883e-05,1.986408301490883e-05,1.986408301490883e-05,1.986408301490883e-05
5,6,0.036434031965900636,0.2031852995873559,0.021782575167503117,0.032878274371059266,0.00376598696905721,0.007873715575041186,3.3949017961276695e-06,3.3949017961276695e-06,3.3949017961276695e-06,3.3949017961276695e-06
6,7,0.03412584263674972,0.2197303021423712,0.02003701952604242,0.03197904688351475,0.002817681595232558,0.007037546385318812,2.253255752293626e-05,2.253255752293626e-05,2.253255752293626e-05,2.253255752293626e-05
7,8,0.03149640927560457,0.2441369807602977,0.017861962992382453,0.03119973075203553,0.0018107725146229445,0.006566759014728583,7.389945494651329e-06,7.389945494651329e-06,7.389945494651329e-06,7.389945494651329e-06
8,9,0.031462091275665,0.2195050566405925,0.01633196862790387,0.02900772718188374,0.004497244044977594,0.006598924516660857,1.4949463675861807e-06,1.4949463675861807e-06,1.4949463675861807e-06,1.4949463675861807e-06
9,10,0.026952981083913356,0.26631550844667434,0.014040047347866683,0.027981168634064038,0.0011491994868801788,0.005852020312480304,2.817198208049376e-07,2.817198208049376e-07,2.817198208049376e-07,2.817198208049376e-07
