,epoch,time_elapsed,total_time_elapsed
0,1,99.78029656410217,99.78029656410217
1,2,118.93244051933289,218.71273708343506
2,3,75.36097002029419,294.07370710372925
3,4,83.56742024421692,377.64112734794617
4,5,98.96794247627258,476.60906982421875
5,6,98.30306792259216,574.9121377468109
6,7,97.40385818481445,672.3159959316254
7,8,120.71520280838013,793.0311987400055
8,9,113.38872146606445,906.41992020607
9,10,101.05394530296326,1007.4738655090332
10,11,77.37030696868896,1084.8441724777222
11,12,75.29748558998108,1160.1416580677032
12,13,75.62845349311829,1235.7701115608215
13,14,84.79828000068665,1320.5683915615082
14,15,92.23878788948059,1412.8071794509888
15,16,90.62997317314148,1503.4371526241302
16,17,90.64614820480347,1594.0833008289337
17,18,90.6727921962738,1684.7560930252075
18,19,91.21204352378845,1775.968136548996
19,20,91.3761396408081,1867.344276189804
20,21,91.56215119361877,1958.9064273834229
