Class,Precision,Recall,F1 Score
Background,0.0,0.0,0.0
Clear Plastic Bottle,0.20496894409937888,1.0,0.34020618556701027
Drink Can,0.22268907563025211,1.0,0.3642611683848797
Drink Carton,0.08602150537634409,1.0,0.15841584158415845
Glass Bottle,0.08080808080808081,0.8888888888888888,0.14814814814814817
Glass Jar,0.08461538461538462,1.0,0.15602836879432627
Other Plastic Bottle,0.26865671641791045,1.0,0.42352941176470593
Mean,0.15795995115789183,0.9814814814814815,0.2650981873738715
