,AP@0.00,AP@0.05,AP@0.10,AP@0.15,AP@0.20,AP@0.25,AP@0.30,AP@0.35,AP@0.40,AP@0.45,AP@0.50,AP@0.55,AP@0.60,AP@0.65,AP@0.70,AP@0.75,AP@0.80,AP@0.85,AP@0.90,AP@0.95
Background,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clear Plastic Bottle,0.20496894409937888,0.20496894409937888,0.20496894409937888,0.20496894409937888,0.20496894409937888,0.20496894409937888,0.20496894409937888,0.20496894409937888,0.20496894409937888,0.20496894409937888,0.20496894409937888,0.1927348014304536,0.1927348014304536,0.1808770939205722,0.1582909843779409,0.14756258234519104,0.09956709956709957,0.0481837003576134,0.01204592508940335,0.0
Drink Can,0.22268907563025211,0.22268907563025211,0.22268907563025211,0.22268907563025211,0.22268907563025211,0.22268907563025211,0.22268907563025211,0.22268907563025211,0.22268907563025211,0.22268907563025211,0.22268907563025211,0.21436499127953068,0.20619946091644203,0.1981924845409862,0.1751228793404154,0.15348026002853973,0.09164420485175201,0.041937529728872686,0.0038845726970033294,0.0003171079752655779
Drink Carton,0.08602150537634409,0.08602150537634409,0.08602150537634409,0.08602150537634409,0.08602150537634409,0.08602150537634409,0.08602150537634409,0.08602150537634409,0.08602150537634409,0.08602150537634409,0.08602150537634409,0.08602150537634409,0.08602150537634409,0.08602150537634409,0.08602150537634409,0.08602150537634409,0.08602150537634409,0.04838709677419355,0.012096774193548387,0.0
Glass Bottle,0.08108866442199775,0.08108866442199775,0.08108866442199775,0.08108866442199775,0.0718294051627385,0.0718294051627385,0.0718294051627385,0.0718294051627385,0.0718294051627385,0.0718294051627385,0.0718294051627385,0.06313131313131314,0.05499438832772166,0.05499438832772166,0.04741863075196409,0.033950617283950615,0.022727272727272728,0.007014590347923681,0.0,0.0
Glass Jar,0.08461538461538462,0.08461538461538462,0.08461538461538462,0.08461538461538462,0.08461538461538462,0.08461538461538462,0.08461538461538462,0.08461538461538462,0.08461538461538462,0.08461538461538462,0.08461538461538462,0.08461538461538462,0.06993006993006994,0.06993006993006994,0.05664335664335665,0.03426573426573427,0.01118881118881119,0.006293706293706293,0.0,0.0
Other Plastic Bottle,0.26865671641791045,0.26865671641791045,0.26865671641791045,0.26865671641791045,0.26865671641791045,0.26865671641791045,0.26865671641791045,0.26865671641791045,0.26865671641791045,0.26865671641791045,0.26865671641791045,0.2396351575456053,0.2396351575456053,0.2396351575456053,0.2396351575456053,0.2396351575456053,0.1865671641791045,0.08291873963515754,0.007462686567164178,0.0
mAP,0.15800671509354466,0.15800671509354466,0.15800671509354466,0.15800671509354466,0.15646350521700145,0.15646350521700145,0.15646350521700145,0.15646350521700145,0.15646350521700145,0.15646350521700145,0.15646350521700145,0.14675052556310525,0.14158589725443943,0.1382751166068832,0.12718875233927104,0.11581930947422751,0.08295267631506402,0.039122560522911194,0.00591499309118654,5.285132921092965e-05
