,Class,Mean Euclidean Distance@0.50,Mean Euclidean Distance@0.55,Mean Euclidean Distance@0.60,Mean Euclidean Distance@0.65,Mean Euclidean Distance@0.70,Mean Euclidean Distance@0.75,Mean Euclidean Distance@0.80,Mean Euclidean Distance@0.85,Mean Euclidean Distance@0.90,Mean Euclidean Distance@0.95
0,Background,,,,,,,,,,
1,Clear Plastic Bottle,84.73970096233792,74.9048816354082,71.7364586239219,56.30691400683075,53.76682883671145,65.47271149655145,,,,
2,Drink Can,67.50207208184223,83.36160511491313,9.468637751493869,9.468637751493869,,,,,,
3,Drink Carton,,,,,,,,,,
4,Glass Bottle,49.42512455953625,38.953273303167386,36.341559101215225,29.469660650751035,22.42657095563561,23.226469382671958,24.953067464472714,11.790423261196818,,
5,Glass Jar,52.66599174156347,44.370317905407724,37.99351341805022,33.40146085592267,31.107541158976293,23.058881964060244,10.12310060241788,10.885098158763551,7.208579186256021,
6,Other Plastic Bottle,54.083477207680936,48.76346356182626,39.48982447049738,29.50003732104478,27.936136884423693,23.749042974138884,28.72401836101068,,,
