Class,Precision,Recall,F1 Score
Background,0.0,0.0,0.0
Clear Plastic Bottle,0.0026941647560988495,0.6144578313253012,0.00536480686695279
Drink Can,0.005835807249043356,0.6688227684346701,0.011570654849827671
Drink Carton,0.15,0.024193548387096774,0.041666666666666664
Glass Bottle,6.874978515692139e-05,0.0375,0.00013724794985874898
Glass Jar,0.0,0.0,0.0
Other Plastic Bottle,0.3888888888888889,0.04093567251461988,0.07407407407407407
Mean,0.1094975221358376,0.27718196413233764,0.026562690081475986
