,epoch,time_elapsed,total_time_elapsed
0,1,811.0977108478546,811.0977108478546
1,2,672.688723564148,1483.7864344120026
2,3,814.4801449775696,2298.266579389572
3,4,723.3182995319366,3021.584878921509
4,5,624.455155134201,3646.04003405571
5,6,599.830504655838,4245.870538711548
6,7,599.770299911499,4845.640838623047
7,8,600.1373286247253,5445.778167247772
8,9,599.926361322403,6045.704528570175
9,10,600.6174652576447,6646.32199382782
10,11,600.7965540885925,7247.118547916412
11,12,604.7331800460815,7851.851727962494
12,13,707.1790435314178,8559.030771493912
13,14,783.2403004169464,9342.271071910858
14,15,872.0981342792511,10214.36920619011
15,16,906.8725996017456,11121.241805791855
16,17,837.9042067527771,11959.146012544632
17,18,724.5329973697662,12683.679009914398
18,19,685.8050372600555,13369.484047174454
19,20,711.8577423095703,14081.341789484024
20,21,872.7578117847443,14954.099601268768
21,22,815.6817443370819,15769.78134560585
22,23,671.0636217594147,16440.844967365265
23,24,619.7101562023163,17060.55512356758
