,epoch,train_loss,val_loss,loss_classifier_train,loss_box_reg_train,loss_objectness_train,loss_rpn_box_reg_train,loss_classifier_val,loss_box_reg_val,loss_objectness_val,loss_rpn_box_reg_val
0,1,0.0608099388619874,0.037540431782846974,0.03398870886398684,0.018641717937923467,0.006340348409976796,0.0018391636806257415,0.006608293624594808,0.006608293624594808,0.006608293624594808,0.006608293624594808
1,2,0.03815165203512696,0.034355910724830255,0.020653293272350368,0.013209081657253157,0.0028970017909331776,0.00139227531545874,0.0069926037976983935,0.0069926037976983935,0.0069926037976983935,0.0069926037976983935
2,3,0.03016344513444344,0.02542643678964927,0.015269497730010007,0.01180890089884334,0.0018870460357212008,0.001198000561058086,0.006051983335055411,0.006051983335055411,0.006051983335055411,0.006051983335055411
3,4,0.027617176842313372,0.024438642737184754,0.013741787338254995,0.011100461477139462,0.0016577165520217686,0.0011172115169136615,0.005384669660998043,0.005384669660998043,0.005384669660998043,0.005384669660998043
4,5,0.027794153692617906,0.022811916953406435,0.014401104986343132,0.010506510336522425,0.0017448910467150387,0.001141647328193296,0.005200904124649242,0.005200904124649242,0.005200904124649242,0.005200904124649242
5,6,0.023358610392330597,0.025306174631334437,0.01128127031003205,0.009686156327771752,0.0013473419366691304,0.0010438417551884873,0.004938582889735699,0.004938582889735699,0.004938582889735699,0.004938582889735699
6,7,0.01898223584805426,0.02081126981361237,0.007803436281935949,0.009112510085466295,0.0010684731177938668,0.0009978163794161867,0.004393231094582006,0.004393231094582006,0.004393231094582006,0.004393231094582006
7,8,0.018037420117265772,0.02152664860498071,0.007387712473264332,0.008722907541069217,0.000995523055279438,0.0009312770469721824,0.004039110743178753,0.004039110743178753,0.004039110743178753,0.004039110743178753
8,9,0.01775596769745285,0.02243342324056578,0.007462474019424616,0.008450181955263827,0.000922356992269646,0.0009209547371330496,0.004536729829851538,0.004536729829851538,0.004536729829851538,0.004536729829851538
9,10,0.016691279571706318,0.01885165719048902,0.006611592914854586,0.00830005066072602,0.0008633888240025383,0.0009162471744600128,0.004480531497392803,0.004480531497392803,0.004480531497392803,0.004480531497392803
10,11,0.015470380849450028,0.02054524677930127,0.006215950562284593,0.00767479961631639,0.0007121046314846481,0.0008675260517728639,0.003976340987719595,0.003976340987719595,0.003976340987719595,0.003976340987719595
11,12,0.015050709166239672,0.020803545311777288,0.006320722389086575,0.007155136308207385,0.0007022799602897432,0.0008725704929896696,0.004493102547712624,0.004493102547712624,0.004493102547712624,0.004493102547712624
12,13,0.013925009767796932,0.020319697451822147,0.005606496742677793,0.006893675712456222,0.0006210131138507419,0.0008038242047619844,0.005814497388200834,0.005814497388200834,0.005814497388200834,0.005814497388200834
13,14,0.013897705773258568,0.020023682430990015,0.0056744003548774204,0.006876389661913457,0.0005640907398698761,0.0007828250393502364,0.004414709488628432,0.004414709488628432,0.004414709488628432,0.004414709488628432
14,15,0.01351193770114149,0.02239901096992904,0.005687310665133802,0.006551372016372489,0.000514444019328913,0.000758811041062315,0.005498632577655371,0.005498632577655371,0.005498632577655371,0.005498632577655371
