,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_10,mar_100,mar_small,mar_medium,mar_large,map_per_class,mar_100_per_class,classes
0,0.5783556,0.88109523,0.739781,-1.0,0.48084208,0.5990536,0.4609929,0.6390071,0.6390071,-1.0,0.52,0.66465515,0.5783556,0.6390071,1
