,epoch,time_elapsed,total_time_elapsed
0,1,374.15083408355713,374.15083408355713
1,2,373.50919222831726,747.6600263118744
2,3,373.79815578460693,1121.4581820964813
3,4,373.14699959754944,1494.6051816940308
4,5,373.31309962272644,1867.9182813167572
5,6,373.79458570480347,2241.7128670215607
6,7,373.6948869228363,2615.407753944397
7,8,374.3345150947571,2989.742269039154
8,9,373.2581875324249,3363.000456571579
9,10,373.8393692970276,3736.8398258686066
10,11,374.5020971298218,4111.341922998428
11,12,374.28078389167786,4485.622706890106
12,13,372.9440031051636,4858.56670999527
13,14,374.10244727134705,5232.669157266617
14,15,373.72378158569336,5606.39293885231
15,16,373.673495054245,5980.066433906555
16,17,373.4844596385956,6353.550893545151
17,18,369.3197355270386,6722.870629072189
18,19,374.3895514011383,7097.260180473328
19,20,375.05656337738037,7472.316743850708
20,21,374.510550737381,7846.827294588089
21,22,374.01638293266296,8220.843677520752
22,23,373.9019732475281,8594.74565076828
