,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_10,mar_100,mar_small,mar_medium,mar_large,map_per_class,mar_100_per_class,classes
0,0.15711778,0.27972162,0.15565965,0.110198796,0.19779585,0.23553646,0.16465007,0.2145031,0.21454622,0.13779987,0.26240036,0.30408305,[0.19515258 0.28723234 0.16613886 0.04014261 0.         0.25404033],[0.25277108 0.35692108 0.2766129  0.07875    0.         0.32222223],[1 2 3 4 5 6]
