Class,Precision,Recall,F1 Score
Background,0.0,0.0,0.0
Clear Plastic Bottle,0.09116809116809117,0.9696969696969697,0.16666666666666669
Drink Can,0.19402985074626866,0.9811320754716981,0.32398753894080995
Drink Carton,0.06299212598425197,1.0,0.11851851851851852
Glass Bottle,0.05555555555555555,0.8888888888888888,0.10457516339869281
Glass Jar,0.05434782608695652,0.9090909090909091,0.10256410256410256
Other Plastic Bottle,0.11464968152866242,1.0,0.2057142857142857
Mean,0.09545718851163104,0.9581348071914109,0.17033771263384603
