,Class,Mean Euclidean Distance@0.50,Mean Euclidean Distance@0.55,Mean Euclidean Distance@0.60,Mean Euclidean Distance@0.65,Mean Euclidean Distance@0.70,Mean Euclidean Distance@0.75,Mean Euclidean Distance@0.80,Mean Euclidean Distance@0.85,Mean Euclidean Distance@0.90,Mean Euclidean Distance@0.95
0,Background,,,,,,,,,,
1,Clear Plastic Bottle,40.722049713134766,46.001792907714844,42.047035217285156,39.497169494628906,39.277244567871094,35.11066436767578,36.46657180786133,26.032730102539062,14.82274055480957,8.20877742767334
2,Drink Can,19.431814193725586,19.050411224365234,19.050411224365234,18.714460372924805,18.296146392822266,17.96714973449707,15.810853958129883,14.819317817687988,10.13525104522705,2.6177444458007812
3,Drink Carton,25.988832473754883,25.988832473754883,25.988832473754883,25.988832473754883,28.44154930114746,27.286901473999023,29.295799255371094,26.0620174407959,8.553117752075195,
4,Glass Bottle,52.25052261352539,31.538856506347656,29.314363479614258,38.147010803222656,43.48841857910156,35.49449157714844,47.24418640136719,43.995304107666016,15.631980895996094,
5,Glass Jar,40.830501556396484,16.99495506286621,23.805356979370117,18.964052200317383,24.341209411621094,22.27486801147461,19.703832626342773,16.987117767333984,9.65131950378418,
6,Other Plastic Bottle,27.132362365722656,27.132362365722656,27.132362365722656,29.091745376586914,29.09174919128418,30.97425651550293,20.916744232177734,11.239730834960938,10.124762535095215,
