,AP@0.00,AP@0.05,AP@0.10,AP@0.15,AP@0.20,AP@0.25,AP@0.30,AP@0.35,AP@0.40,AP@0.45,AP@0.50,AP@0.55,AP@0.60,AP@0.65,AP@0.70,AP@0.75,AP@0.80,AP@0.85,AP@0.90,AP@0.95
Background,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clear Plastic Bottle,0.09401709401709402,0.09401709401709402,0.09401709401709402,0.09401709401709402,0.09401709401709402,0.09401709401709402,0.09401709401709402,0.09401709401709402,0.09401709401709402,0.09401709401709402,0.08840542173875508,0.08840542173875508,0.0777000777000777,0.06768540101873435,0.05836139169472502,0.04178537511870845,0.02797202797202797,0.005525338858672193,0.0013813347146680482,8.633341966675301e-05
Drink Can,0.19036891016615037,0.19036891016615037,0.19036891016615037,0.19036891016615037,0.19036891016615037,0.19036891016615037,0.19036891016615037,0.19036891016615037,0.19036891016615037,0.19036891016615037,0.19036891016615037,0.19036891016615037,0.19036891016615037,0.18311743170937764,0.16903689101661504,0.12419036891016616,0.0676569980287243,0.011898056885384398,7.0402703463813e-05,0.0
Drink Carton,0.06299212598425197,0.06299212598425197,0.06299212598425197,0.06299212598425197,0.06299212598425197,0.06299212598425197,0.06299212598425197,0.06299212598425197,0.06299212598425197,0.06299212598425197,0.06299212598425197,0.06299212598425197,0.06299212598425197,0.06299212598425197,0.04822834645669291,0.04822834645669291,0.024606299212598423,0.015748031496062992,0.000984251968503937,0.0
Glass Bottle,0.04938271604938271,0.04938271604938271,0.04938271604938271,0.04938271604938271,0.04938271604938271,0.04938271604938271,0.04938271604938271,0.04938271604938271,0.04938271604938271,0.04938271604938271,0.04938271604938271,0.04938271604938271,0.03780864197530864,0.03260030864197531,0.023341049382716052,0.00945216049382716,0.0048225308641975315,0.00019290123456790122,0.0,0.0
Glass Jar,0.059782608695652176,0.059782608695652176,0.059782608695652176,0.059782608695652176,0.059782608695652176,0.059782608695652176,0.059782608695652176,0.059782608695652176,0.059782608695652176,0.04940711462450593,0.04940711462450593,0.04940711462450593,0.03162055335968379,0.024209486166007908,0.024209486166007908,0.024209486166007908,0.017786561264822132,0.004446640316205533,0.0004940711462450593,0.0
Other Plastic Bottle,0.11464968152866242,0.11464968152866242,0.11464968152866242,0.11464968152866242,0.11464968152866242,0.11464968152866242,0.11464968152866242,0.11464968152866242,0.11464968152866242,0.11464968152866242,0.11464968152866242,0.11464968152866242,0.11464968152866242,0.11464968152866242,0.10226468506723284,0.07961783439490447,0.05095541401273885,0.008846426043878274,0.0014154281670205238,0.0
mAP,0.09519885607353228,0.09519885607353228,0.09519885607353228,0.09519885607353228,0.09519885607353228,0.09519885607353228,0.09519885607353228,0.09519885607353228,0.09519885607353228,0.09346960706167456,0.09253432834861808,0.09253432834861808,0.08585666511902247,0.08087573917483494,0.0709069749639983,0.054580595256717844,0.0322999718925182,0.007776232472461882,0.0007242481166502302,1.4388903277792168e-05
