,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_10,mar_100,mar_small,mar_medium,mar_large,map_per_class,mar_100_per_class,classes
0,0.304525,0.4418476,0.34837252,0.0,0.00031266286,0.35932902,0.31568715,0.36890334,0.36890334,0.0,0.000111103356,0.43701753,"[0.45169836 0.24266754 0.2947708  0.20612082 0.08423959 0.5019354
 0.28334326 0.4943312  0.16467758 0.27203196 0.2652358  0.41981387
 0.30909702 0.3656248  0.31090668 0.09167613 0.24197112 0.26484287
 0.5036063  0.3219087 ]","[0.50051546 0.33802816 0.37581396 0.25463414 0.10358209 0.53783786
 0.32544732 0.58641976 0.20952381 0.34962407 0.31703296 0.52225274
 0.38125    0.45875    0.4133171  0.12948208 0.2836283  0.33658537
 0.56573427 0.3886076 ]",[ 1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20]
