,Class,Mean Euclidean Distance@0.50,Mean Euclidean Distance@0.55,Mean Euclidean Distance@0.60,Mean Euclidean Distance@0.65,Mean Euclidean Distance@0.70,Mean Euclidean Distance@0.75,Mean Euclidean Distance@0.80,Mean Euclidean Distance@0.85,Mean Euclidean Distance@0.90,Mean Euclidean Distance@0.95
0,Background,,,,,,,,,,
1,aeroplane,18.108326050985383,17.487033278991383,16.6274973938891,14.72707511358045,13.437679552707811,13.399050694543137,11.578172481573175,10.301255449469853,8.650794899246831,6.368291479751321
2,bicycle,26.12349940229099,24.080279781577108,20.428322623790635,19.55544380679125,16.220871945367225,15.360950695185696,14.060777537684906,11.762554183688751,11.326288695516919,4.373369252912202
3,bird,23.569572691569153,22.648396320728647,20.40406368414672,18.183890124425144,16.53766382784932,14.236136321707969,13.205771761240205,11.866572502808623,9.455767912629176,8.151304284900895
4,boat,24.593015492336864,20.670242625100386,20.08871962266416,18.684735936959015,17.237873380650964,15.539242710149786,16.449957004302103,12.816717766580613,8.828290476109446,5.139741357662949
5,bottle,16.872438036279878,14.398409213450604,12.686151655620993,12.56138204275482,11.500653913076667,10.84980657805824,9.400823196004904,7.874713398259305,6.207949083727198,2.013256630093105
6,bus,13.837489959195242,12.630982846092992,12.231718907710752,11.67602538867459,11.498122798509398,11.571226726532476,11.2899646320831,10.39607203640923,9.152621782201711,6.07015888189533
7,car,15.200398657270405,14.081898225410749,13.233789445193722,12.456197963908123,11.939173897309248,11.094882767344458,10.741111628207946,10.072667802310304,8.344351432806258,4.56392631823167
8,cat,29.0914787401001,26.72636168223747,22.904885930320518,21.45885851937982,19.7156451444537,15.727362631808854,14.01100303002532,12.800259946977132,10.211427400523057,6.9580610714977436
9,chair,26.387265876627858,23.47721061173007,20.51009486289426,17.50393859167888,15.223241297663675,12.664181424366268,10.432629560984644,8.428519230051508,7.608264762209486,2.813552667803544
10,cow,17.225203126955503,16.916958447320496,15.902205635497396,14.899516482514844,13.244204578355962,12.465917833451462,10.468433201010098,9.543864947314315,7.998025600243859,5.38656192021449
11,diningtable,28.005216950688315,27.518750631654925,25.883971425254263,25.06682306760407,23.06494551351565,20.54810793755623,16.411563644025428,13.75973233384616,10.989420320696185,7.305649937211828
12,dog,25.071352118820347,23.67226575285171,21.917617449451996,21.083566096084102,19.535659593482823,17.88665937759097,15.053272296518168,13.350126081408394,10.786682343869224,6.7330866013011725
13,horse,23.55872488845921,21.394858407764904,20.121136441220692,17.861681805445173,16.792511523441668,15.424550374757345,12.775570865289401,11.153352796336295,9.305736241303155,6.507347829393189
14,motorbike,31.364210427292896,29.37516227103057,26.290549273723055,24.288339001602694,22.275219175977334,20.627408343413794,18.671670472681782,13.526262665578624,11.31942876775836,6.238420212036049
15,person,22.044330704182087,20.431555195342515,19.189525185119564,17.342760784893184,16.033839158758315,14.298682197234609,12.728619914723422,11.044611747299145,8.87246564922266,5.614939689672797
16,pottedplant,25.378336458111324,22.50170956620373,19.728528331366398,18.425130319014034,15.812785040923885,13.481766891730869,11.377510625133944,10.604911732428436,9.100765023543207,4.404334492097548
17,sheep,17.108347705730615,16.100803897555025,15.129224116947334,13.269960011701523,12.351377226745456,11.772491351145991,11.40567213095426,10.081773030661195,9.51900170645047,7.5556340444337176
18,sofa,38.94103654509658,34.467225429978264,31.536292407220657,27.656383142302683,23.133239868300095,19.44579427971126,15.871258015286756,13.721821030281125,10.2391424514781,5.017943110240345
19,train,30.123958255754573,27.921316757332256,26.727254464035713,23.996291925231848,22.06078748329029,19.936675754160618,15.410991213883424,12.56390502724866,10.178349507928587,5.995656619942168
20,tvmonitor,16.460961051804258,16.056450891155304,15.013973714876164,13.581884640414737,13.651456006176348,11.783737805957355,10.7635682941636,9.363568913394268,5.443585376397091,3.303408228821283
