,epoch,train_loss,val_loss,classification_train,bbox_regression_train,classification_val,bbox_regression_val
0,1,0.26292978461346594,0.184501646105673,0.2012751096748491,0.061654675314700556,0.00010361062595620751,0.00010361062595620751
1,2,0.1728684476397679,0.14993957714978023,0.12502222022469128,0.047846227225612936,3.67088032362517e-05,3.67088032362517e-05
2,3,0.13366937049868283,0.13063345279306304,0.09086328457867884,0.042806086047971974,7.502632070099935e-05,7.502632070099935e-05
3,4,0.11639762631233028,0.1426602632970647,0.07681166812855167,0.039585958130458614,2.0660119844251312e-05,2.0660119844251312e-05
4,5,0.10130638361969369,0.08380058306945178,0.06385947228029445,0.037446911500425624,1.3285226486914326e-05,1.3285226486914326e-05
5,6,0.08488618557508355,0.11994147232068524,0.05018130436759928,0.034704881188466805,6.812407809775323e-05,6.812407809775323e-05
6,7,0.08842025663838812,0.09007406933720101,0.05377802273941119,0.03464223387302788,5.2442615015024785e-06,5.2442615015024785e-06
7,8,0.07045892268080295,0.0748520903065734,0.03675506289677398,0.03370385969498458,3.6494850064627826e-05,3.6494850064627826e-05
8,9,0.06826175851817654,0.07464327793604753,0.03658379774805541,0.0316779607562135,9.088244041777216e-06,9.088244041777216e-06
9,10,0.06056414775432811,0.0746385509345373,0.03064067290047865,0.029923474808927368,1.1662419638014399e-05,1.1662419638014399e-05
10,11,0.055847941927782564,0.09088440631393269,0.026599206906174712,0.029248734948203993,1.2065395821991842e-05,1.2065395821991842e-05
11,12,0.06130630142979637,0.07472290330312603,0.0320635989631207,0.029242702526616232,3.0411720217671245e-06,3.0411720217671245e-06
12,13,0.04869968982413328,0.062471512860241774,0.02094942399795983,0.027750266034810143,4.576963874569628e-06,4.576963874569628e-06
13,14,0.05695182558758725,0.060095891196264496,0.029912672213541755,0.027039153416434886,1.118179443437839e-05,1.118179443437839e-05
14,15,0.045991297489802956,0.06348151824583208,0.020553758894883693,0.025437538573546834,5.66332391827018e-06,5.66332391827018e-06
15,16,0.042426115535766376,0.06985353838446902,0.01624860015952623,0.026177515338338512,7.697723049204797e-06,7.697723049204797e-06
16,17,0.037925279438606165,0.057721519225940675,0.011303908395567505,0.026621371051580967,2.2890824311616598e-06,2.2890824311616598e-06
17,18,0.07777840588009444,0.060839509598546705,0.05079675972080921,0.02698164556658905,2.959488847409375e-05,2.959488847409375e-05
18,19,0.035750266155285225,0.061672235789293005,0.009814480565599311,0.025935785635196752,7.3907954174501356e-06,7.3907954174501356e-06
19,20,0.030925659951794183,0.05995619283114214,0.008219779587036364,0.02270588029908258,1.6377976862713695e-05,1.6377976862713695e-05
20,21,0.039967200378251126,0.05557792019137272,0.016787899086836543,0.02317930130138709,1.1281726074230392e-05,1.1281726074230392e-05
21,22,0.033388330040719914,0.05083604366844933,0.010630062912632084,0.022758267147338574,3.231571554351831e-06,3.231571554351831e-06
22,23,0.03787387139185208,0.057384142440971196,0.014695608227041091,0.023178263130875034,3.5233103972132085e-06,3.5233103972132085e-06
23,24,0.028183183387220357,0.0593047461390673,0.006186261659891752,0.021996921769393083,1.1539519846337498e-06,1.1539519846337498e-06
24,25,0.038253838673876946,0.058484340738310436,0.015884092561733003,0.022369746127670617,1.921722059705644e-06,1.921722059705644e-06
25,26,0.046392616615574866,0.05645222845275081,0.023449869330486497,0.022942747237544706,1.2861501090810634e-05,1.2861501090810634e-05
26,27,0.02545308432363457,0.05857158717462122,0.004585920742623132,0.020867163593568022,3.3339206311211456e-06,3.3339206311211456e-06
27,28,0.03996269886573418,0.05546733310348154,0.0174644643626206,0.022498234365320273,1.4942824009267497e-06,1.4942824009267497e-06
28,29,0.029345802583484952,0.05833279144028817,0.008677811213779751,0.02066799135050445,9.448940545553342e-06,9.448940545553342e-06
29,30,0.032204001069967556,0.05122981118475186,0.011845052582024269,0.020358948538947198,1.1286414292044356e-06,1.1286414292044356e-06
