,epoch,time_elapsed,total_time_elapsed
0,1,488.73309803009033,488.73309803009033
1,2,490.9717900753021,979.7048881053925
2,3,492.781054019928,1472.4859421253204
3,4,493.4480836391449,1965.9340257644653
4,5,491.8750319480896,2457.809057712555
5,6,492.96559715270996,2950.774654865265
6,7,490.4109525680542,3441.185607433319
7,8,491.8139114379883,3932.9995188713074
8,9,491.4296383857727,4424.42915725708
9,10,493.5934648513794,4918.0226221084595
10,11,493.81934547424316,5411.841967582703
11,12,493.10826301574707,5904.95023059845
12,13,491.5372142791748,6396.4874448776245
13,14,491.8928871154785,6888.380331993103
14,15,492.0922703742981,7380.472602367401
15,16,493.50468158721924,7873.97728395462
16,17,492.316157579422,8366.293441534042
17,18,491.91821336746216,8858.211654901505
18,19,492.7923228740692,9351.003977775574
19,20,492.6645965576172,9843.668574333191
20,21,491.0174961090088,10334.6860704422
21,22,494.54847049713135,10829.234540939331
22,23,492.9274914264679,11322.162032365799
23,24,491.4317319393158,11813.593764305115
24,25,492.59603548049927,12306.189799785614
25,26,492.153596162796,12798.34339594841
26,27,493.58905816078186,13291.932454109192
27,28,491.6046257019043,13783.537079811096
28,29,491.7742745876312,14275.311354398727
29,30,492.28034710884094,14767.591701507568
