,epoch,train_loss,val_loss,loss_classifier_train,loss_box_reg_train,loss_objectness_train,loss_rpn_box_reg_train,loss_classifier_val,loss_box_reg_val,loss_objectness_val,loss_rpn_box_reg_val
0,1,0.03398345481325811,1.571018820611116,0.7713792290991155,0.07162692583662188,0.6782095801698862,0.03456007495438724,0.44753459841012955,0.44753459841012955,0.44753459841012955,0.44753459841012955
1,2,0.025218792568683347,1.4914389323686885,0.745603011764377,0.06075950676605767,0.6516515212916882,0.03480093313814097,0.409638000652194,0.409638000652194,0.409638000652194,0.409638000652194
2,3,0.02163294805910125,1.504760805691514,0.728713609800439,0.055476489870713276,0.6248602815381487,0.033938105459103064,0.4107154719531536,0.4107154719531536,0.4107154719531536,0.4107154719531536
3,4,0.01843483976271247,1.409875191957037,0.719489940067875,0.05170530222601662,0.6024746521175882,0.03330005344333101,0.38668474089354277,0.38668474089354277,0.38668474089354277,0.38668474089354277
4,5,0.016211752083465876,1.3563683218209543,0.7212630215788556,0.05088916831450193,0.5929962247436014,0.033377197725321904,0.3456326350569725,0.3456326350569725,0.3456326350569725,0.3456326350569725
5,6,0.014554652733571618,1.3650016256860484,0.7208202932830726,0.05090087475842648,0.5863877851907686,0.0335836794344865,0.3785006105899811,0.3785006105899811,0.3785006105899811,0.3785006105899811
6,7,0.012730263600073686,1.3494133034320634,0.7216735949095722,0.050085709419125414,0.5808463856125268,0.03369979067269286,0.3750851582735777,0.3750851582735777,0.3750851582735777,0.3750851582735777
7,8,0.011374819636449356,1.3270354094070809,0.7217774809312041,0.04906356966456999,0.583893537564882,0.034195545652258935,0.3632506048306823,0.3632506048306823,0.3632506048306823,0.3632506048306823
8,9,0.01056703406812571,1.3556925584779722,0.7234672938830384,0.049442296406383646,0.5876400355101676,0.034620859399089744,0.37595837377011776,0.37595837377011776,0.37595837377011776,0.37595837377011776
9,10,0.009891046424370224,1.3420888638106463,0.7227402206196963,0.04911856026612831,0.580050421452202,0.034847514763437476,0.33648824226111174,0.33648824226111174,0.33648824226111174,0.33648824226111174
10,11,0.009283875402446105,1.3783972476408861,0.7239488066635399,0.047831431694767244,0.5899892926834106,0.03541742210471176,0.41798004787415266,0.41798004787415266,0.41798004787415266,0.41798004787415266
11,12,0.008441464401015612,1.3513081254803132,0.7245707067652284,0.046343209338782436,0.593364672126057,0.03569182809186603,0.3776279054582119,0.3776279054582119,0.3776279054582119,0.3776279054582119
12,13,0.00807076163816257,1.3529214235109703,0.7237125473253638,0.04582184564706295,0.5937483463062095,0.035872508873988955,0.3818094730377197,0.3818094730377197,0.3818094730377197,0.3818094730377197
