,AP@0.00,AP@0.05,AP@0.10,AP@0.15,AP@0.20,AP@0.25,AP@0.30,AP@0.35,AP@0.40,AP@0.45,AP@0.50,AP@0.55,AP@0.60,AP@0.65,AP@0.70,AP@0.75,AP@0.80,AP@0.85,AP@0.90,AP@0.95,AP@0.5:0.95
Background,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
person,0.08873882241702746,0.08829443464623868,0.08790651040633593,0.08762994455471251,0.08729864071304508,0.08685787832099509,0.08608922830955072,0.0847794905213427,0.08310260470215805,0.08091051421883999,0.0778074601788748,0.07173335597335877,0.06414453192839682,0.05538673239664237,0.04474864238281085,0.034234765165046414,0.023899054396646694,0.01376989435297761,0.004980852074159352,0.000514603339294525,0.03912198921882082
chair,0.017841623785020008,0.01732914435070769,0.017202191339657648,0.01645027479259285,0.01589736409143417,0.015353904855252566,0.014469142717121153,0.013667051726350918,0.012452830188679244,0.011295084071364396,0.01024264594345457,0.008828426739477953,0.0072288538056732125,0.005391769057537252,0.004097093382807668,0.0029535828053348268,0.0017461289833257487,0.0009410041889826256,0.0002941039194408467,9.859861611883176e-06,0.004173346868764659
car,0.10360585043854198,0.09566615728378285,0.09520897200109725,0.09293947140620885,0.09203933655023863,0.08892335877327606,0.08892335877327606,0.08760436554454601,0.08499594556045714,0.08073618328585358,0.0782328885404182,0.06978180490179275,0.05926490081817002,0.05060028153852976,0.04447290369597343,0.03729810615787511,0.025074559527987678,0.014547252425956515,0.006268639881996919,0.00037012844442570685,0.038591146593312614
dog,0.04897778480512294,0.04897778480512294,0.04897778480512294,0.04869989722507708,0.04869989722507708,0.048422800221361376,0.047596252668195116,0.047596252668195116,0.04515930113052415,0.0443612143252431,0.04200964503122777,0.039222468179302715,0.036530951063325164,0.03347339710649063,0.027134160803225553,0.02220294094394814,0.01759862439718555,0.012105700055340344,0.004870345481856274,0.0004304688117637758,0.023557870187366593
bottle,0.08481078970177829,0.07773004790978104,0.07619845888616901,0.07392964977283334,0.07169512996599643,0.07022449970949338,0.06949489946565832,0.06876910914476754,0.0659040470906476,0.06379525474097286,0.05968053796111974,0.0531274704969092,0.0499938088752155,0.04517806627360961,0.03733724485422282,0.02263284725066435,0.011294516568402403,0.004954804789073141,0.0010077246187695855,7.619845888616903e-06,0.028521464153387494
cat,0.014109347442680775,0.014109347442680775,0.014109347442680775,0.014109347442680775,0.014109347442680775,0.014109347442680775,0.014109347442680775,0.007936507936507936,0.007936507936507936,0.007936507936507936,0.0015677052714089751,0.0003919263178522438,9.798157946306095e-05,9.798157946306095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00021555947481873404
bird,0.06935510473363021,0.06191324426851393,0.06191324426851393,0.0583506514926604,0.0557479795480785,0.05489361702127659,0.05489361702127659,0.053204684149760845,0.05072076529770741,0.044387267029523336,0.0391918192314036,0.03636813458683819,0.03103744021111661,0.02731650997855847,0.024967837704106877,0.020069272637308264,0.014807850898894937,0.007286821705426357,0.0027742041893452085,0.0001616361537192809,0.020398152729671777
pottedplant,0.04171975016420686,0.04058969660087474,0.03984494734174509,0.03837613630290607,0.03693490856996075,0.03517216292769209,0.03482478566909342,0.03311375872537543,0.031117416961319585,0.02761864700436678,0.024618962488427938,0.021791673634324663,0.01812309395046383,0.014122652617569531,0.009868789661776952,0.006524313822166979,0.0033134446204795705,0.0016687900065682749,0.00022066644714952393,1.3791652946845246e-05,0.010026617890187411
sheep,0.13916256157635468,0.1367104058590174,0.1318714852434718,0.1318714852434718,0.1318714852434718,0.1271197523867649,0.12477658136797594,0.12477658136797594,0.12015563014952702,0.1046689044858102,0.10254370286411789,0.09025022886786696,0.0824905183312263,0.06975020707092724,0.06461702776930119,0.05493918653821003,0.039234491477396584,0.02616722612145255,0.004359387941932953,0.00027246174637080955,0.05346244387288024
boat,0.0752905600439849,0.06510988591413779,0.06333827145409839,0.06246162774714785,0.06072666737938512,0.05901614307314019,0.05733005482841304,0.054031186523512076,0.05083006246468226,0.04472104708523604,0.04181315576461963,0.037634589245078426,0.025853353085816395,0.021042503474502497,0.016277471478534446,0.012511263497105853,0.007944774500969807,0.003958641965881149,0.0012218030758892435,1.2218030758892434e-05,0.016826977411915633
mAP,0.06836121951083482,0.06464301490808579,0.06365712131888927,0.062481848598029154,0.06150207567293684,0.060009346473193295,0.05925072682632412,0.057547898830833465,0.05523751114822104,0.05104306241837182,0.047770852327507315,0.04291300789428019,0.03747654336488669,0.03223601010938304,0.027352117173275976,0.021336627881765997,0.014491344537128897,0.008540013561165856,0.002599772763053991,0.00017927878867803358,0.023489556840112596
