,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_10,mar_100,mar_small,mar_medium,mar_large,map_per_class,mar_100_per_class,classes
0,0.55794644,0.6846923,0.6000871,0.0,0.016251735,0.6880628,0.3711423,0.589164,0.58953416,0.0,0.014714495,0.726374,0.55794644,0.58953416,1
