,AP@0.00,AP@0.05,AP@0.10,AP@0.15,AP@0.20,AP@0.25,AP@0.30,AP@0.35,AP@0.40,AP@0.45,AP@0.50,AP@0.55,AP@0.60,AP@0.65,AP@0.70,AP@0.75,AP@0.80,AP@0.85,AP@0.90,AP@0.95,AP@0.5:0.95
Background,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Clear Plastic Bottle,0.008711163934443688,0.0024930270006038474,0.0014084447043011612,0.0007876640478647553,0.0004924497778970563,0.00025570326918919375,0.00018786362634308116,0.00013802225608879434,6.134322492835304e-05,3.077811111856602e-05,1.533580623208826e-05,8.626391005549646e-06,2.662466359737545e-06,4.259946175580072e-07,4.259946175580072e-07,1.064986543895018e-07,1.064986543895018e-07,1.064986543895018e-07,0.0,0.0,2.7796148795659966e-06
Drink Can,0.003862487481194071,0.0016084139724316427,0.0009005587803550294,0.000639362762355967,0.00046973590703703694,0.0004002483468244576,0.000299988949762184,0.0001956031926428424,0.000123533440377919,8.75114323121633e-05,4.955063552936529e-05,2.8858784266063852e-05,1.5132846446295076e-05,7.214696066515963e-06,3.0969147205853307e-06,2.1446777843388715e-07,7.720840023619937e-08,8.578711137355486e-09,0.0,0.0,1.0415413191863295e-05
Drink Carton,0.0019305225884275652,0.0007782403984590839,0.000529689871201214,0.00043776022413323474,0.00038133779524495115,0.00021450250982528503,0.00017559048990233085,0.00014056967197167205,0.00010944005603330869,9.533444881123779e-05,5.8854430133468234e-05,3.112961593836336e-05,1.7510408965329392e-05,4.377602241332348e-06,1.94560099614771e-06,4.864002490369275e-07,0.0,0.0,0.0,0.0,1.1430405852367798e-05
Glass Bottle,0.0016242287612719506,0.0007593735168485999,0.0005013051732320835,0.0003589226388229711,0.00024027052681537732,0.00017133364973896534,9.978642619838633e-05,7.415757000474608e-05,5.232558139534884e-05,3.844328429046037e-05,2.325581395348837e-05,9.610821072615093e-06,4.271476032273374e-06,1.8984337921214998e-06,1.0678690080683435e-06,4.7460844803037494e-07,1.1865211200759374e-07,1.1865211200759374e-07,0.0,0.0,4.081632653061225e-06
Glass Jar,0.000772005954032848,0.00017096325625640926,0.00014365662504878834,9.616683164423022e-05,7.598366944729302e-05,7.598366944729302e-05,6.678252197515987e-05,6.678252197515987e-05,5.8174996920583705e-05,5.016109428356453e-05,1.8995917361823254e-05,1.0685203516025579e-05,1.0685203516025579e-05,1.0685203516025579e-05,1.0685203516025579e-05,4.748979340455814e-06,1.1872448351139534e-06,2.9681120877848835e-07,0.0,0.0,6.796976681027382e-06
Other Plastic Bottle,0.004715810374782824,0.0013502254851159503,0.0009438152342882522,0.0006099782425369289,0.00039516139567085995,0.0002844871755793886,0.00019195627025701093,0.00010486835936536135,6.132440391953658e-05,2.3223442904439887e-05,5.805860726109972e-06,5.805860726109972e-06,3.265796658436859e-06,3.265796658436859e-06,1.451465181527493e-06,1.451465181527493e-06,1.451465181527493e-06,0.0,0.0,0.0,2.2497710313676145e-06
mAP,0.0036027031823588247,0.0011933739382859222,0.0007379117314044214,0.0004883091245596812,0.00034248984535209574,0.0002337097701007639,0.00017032804740635884,0.00012000059534142936,7.769028392917497e-05,5.4241968953405316e-05,2.8633077322723892e-05,1.578611275412125e-05,8.921366329682971e-06,4.6446211486650424e-06,3.112174673318744e-06,1.2470699419789996e-06,4.901781972124569e-07,8.842344771882323e-08,0.0,0.0,6.292302381542219e-06
