,epoch,train_loss,val_loss,bbox_regression_train,classification_train,bbox_regression_val,classification_val
0,1,0.20557966439323572,16.496123959620792,2.6101927109574543,12.815747163495944,0.0,0.0
1,2,0.10220447754814424,16.493352989355724,2.7290791099990597,12.827006475434048,0.0,0.0
2,3,0.07358755424959969,16.4134923517704,2.7210722107127423,12.829526854653395,0.0,0.0
3,4,0.05945126082719737,16.374679336945217,2.6894737327371843,12.836291996031317,0.0,0.0
4,5,0.051309670234909496,16.39025155703227,2.658921541774091,12.841115606468142,0.0,0.0
5,6,0.04622354319191161,16.381532450517017,2.6551409220877495,12.839719999473514,0.0,0.0
6,7,0.04241382051401466,16.37321999669075,2.653529426773996,12.833776034289643,0.0,0.0
7,8,0.039214405212693544,16.376585692167282,2.659606030697131,12.81729622906401,0.0,0.0
8,9,0.036362460636683094,16.363506724437077,2.6784578111108024,12.803624704957919,0.0,0.0
9,10,0.03385368865978627,16.371345112721126,2.7039773149799755,12.785655110482951,0.0,0.0
10,11,0.03168908443785351,16.389029900232952,2.73152139377958,12.764527189822598,0.0,0.0
11,12,0.029824696031918053,16.396122604608536,2.753317811516405,12.747814472577044,0.0,0.0
12,13,0.028459709311145862,16.353346327940624,2.7699990449970917,12.735236399410335,0.0,0.0
13,14,0.027753000723496648,16.30172312259674,2.791928174659496,12.709946681888958,0.0,0.0
14,15,0.027115979674094504,16.28308556477229,2.8067795186552384,12.701961339703043,0.0,0.0
15,16,0.02597555462413162,16.320779144763947,2.828822532773928,12.699737551740107,0.0,0.0
16,17,0.02474260914871711,16.387137005726498,2.862866026527099,12.708246557221157,0.0,0.0
17,18,0.0239741024852709,16.386269291241963,2.869835198062067,12.703377384447869,0.0,0.0
18,19,0.023424504671729247,16.50688765446345,2.871931098981668,12.701350370800222,0.0,0.0
19,20,0.02288738412654582,16.445190101861954,2.8877638304051554,12.691287707554475,0.0,0.0
20,21,0.022304580753086178,16.43758209546407,2.9063625162339393,12.698277667096553,0.0,0.0
21,22,0.02169444476545767,16.530594726403553,2.917324249071019,12.682318147266184,0.0,0.0
22,23,0.021170191145466484,16.581371426582336,2.9414328907282297,12.677384880298877,0.0,0.0
