,epoch,train_loss,val_loss,classification_train,bbox_regression_train,bbox_ctrness_train,classification_val,bbox_regression_val,bbox_ctrness_val
0,1,0.017715704668569202,2.003680890852896,0.9786620473446509,0.5097627821541925,0.6208367607065739,0.007668701310952504,0.007668701310952504,0.007668701310952504
1,2,0.006859518530714603,1.9801499327586498,0.9795882870109026,0.5038129304827169,0.6172166368888534,0.007695608461896579,0.007695608461896579,0.007695608461896579
2,3,0.0066325689545114535,1.9807854931568727,0.982191293126413,0.5115650748137299,0.617511194557634,0.00771680474281311,0.00771680474281311,0.00771680474281311
3,4,0.00490781857084682,1.9731560955309153,0.9815203446155514,0.5080995083423971,0.6167318498815288,0.007861152912179628,0.007861152912179628,0.007861152912179628
4,5,0.004191318597957378,1.9753155106833826,0.9829219753420307,0.5005387144348094,0.6152683691669056,0.007981198529402414,0.007981198529402414,0.007981198529402414
5,6,0.003793355856687968,1.9683757974319935,0.9824538591310723,0.49395281475691394,0.6129077783750214,0.00816966158648332,0.00816966158648332,0.00816966158648332
6,7,0.0037945623161228558,1.9785087245594088,0.9830350293002966,0.49386616629043606,0.6129742051808889,0.008248622218767801,0.008248622218767801,0.008248622218767801
7,8,0.0034043027585699357,1.9839408098099132,0.979924434793132,0.4958325903436155,0.6122587531350041,0.008502433697382608,0.008502433697382608,0.008502433697382608
8,9,0.0030932318959527344,1.9685782982075277,0.9804210748295975,0.49479057921366837,0.612479546552396,0.008595907439788183,0.008595907439788183,0.008595907439788183
9,10,0.0034066742726864704,1.9668291558045894,0.978921137343495,0.5019693887643232,0.6137013893773537,0.008749316136042276,0.008749316136042276,0.008749316136042276
10,11,0.002773807169371889,1.967531970149139,0.9784136192489217,0.5026022814896726,0.6133652010946783,0.008953791732589403,0.008953791732589403,0.008953791732589403
11,12,0.0025157024159686257,1.9739026058620464,0.9765871701918486,0.5023693240439618,0.6135881581834255,0.009093023836612701,0.009093023836612701,0.009093023836612701
12,13,0.0025737935008893487,1.9791290728220094,0.9744891041136198,0.5046603900103168,0.6131189625226814,0.009279390176137289,0.009279390176137289,0.009279390176137289
13,14,0.002702289910716865,1.9849575977229204,0.9727722622454167,0.5055520734998561,0.6136557837478988,0.009574192265669504,0.009574192265669504,0.009574192265669504
14,15,0.002410224421333721,1.9836432809242979,0.9707325552142303,0.505099597800779,0.6125824765849659,0.009546163181463877,0.009546163181463877,0.009546163181463877
15,16,0.0022731770995919032,1.9703876335988753,0.9690315568321989,0.5080890866238197,0.6125292182878683,0.009738826503356298,0.009738826503356298,0.009738826503356298
16,17,0.0022545182295427976,1.9854500320313189,0.9664426460634661,0.5116762056605506,0.6142807900450612,0.009988788515329361,0.009988788515329361,0.009988788515329361
17,18,0.002274823700653688,1.9787226228121046,0.9657932765838754,0.512454747391566,0.6127265565267956,0.010230571031570435,0.010230571031570435,0.010230571031570435
