,epoch,time_elapsed,total_time_elapsed
0,1,126.80501317977905,126.80501317977905
1,2,131.25122094154358,258.05623412132263
2,3,126.65913510322571,384.71536922454834
3,4,126.22180581092834,510.9371750354767
4,5,127.87939023971558,638.8165652751923
5,6,127.84203863143921,766.6586039066315
6,7,131.46883153915405,898.1274354457855
7,8,125.8634717464447,1023.9909071922302
8,9,126.17574286460876,1150.166650056839
9,10,125.56229591369629,1275.7289459705353
10,11,127.96320819854736,1403.6921541690826
11,12,130.21621918678284,1533.9083733558655
12,13,126.8707845211029,1660.7791578769684
