Class,Precision,Recall,F1 Score
Background,0.0,0.0,0.0
Clear Plastic Bottle,0.0013893679812962325,0.3493975903614458,0.0027677301749396348
Drink Can,0.001974900466278417,0.4049159120310479,0.003930630031018071
Drink Carton,0.023255813953488372,0.024193548387096774,0.023715415019762844
Glass Bottle,0.0001569803948929045,0.05625,0.00031308703819661864
Glass Jar,0.0003351206434316354,0.015384615384615385,0.0006559527714004593
Other Plastic Bottle,0.013605442176870748,0.08187134502923976,0.023333333333333334
Mean,0.006786270936043052,0.15533550186557427,0.009119358061441827
