,epoch,time_elapsed,total_time_elapsed
0,1,56.70073056221008,56.70073056221008
1,2,53.882002115249634,110.58273267745972
2,3,53.71922421455383,164.30195689201355
3,4,53.33210611343384,217.6340630054474
4,5,52.806472063064575,270.44053506851196
5,6,55.4484543800354,325.88898944854736
6,7,53.03568935394287,378.92467880249023
7,8,53.662976026535034,432.58765482902527
8,9,52.4461088180542,485.03376364707947
9,10,72.1137433052063,557.1475069522858
10,11,55.51311159133911,612.6606185436249
11,12,70.81951785087585,683.4801363945007
12,13,52.285712003707886,735.7658483982086
13,14,53.46297526359558,789.2288236618042
