,epoch,train_loss,val_loss,bbox_regression_train,classification_train,bbox_regression_val,classification_val
0,1,1.8116492807637645,3.7064375759412846,1.441190313553537,2.0938328889490085,0.0,0.0
1,2,1.3764576937576742,3.820334367454052,0.954070475253895,1.740254824261629,0.0,0.0
2,3,1.1730208040534995,3.743814285223683,0.7399020629444423,1.5539241963442956,0.0,0.0
3,4,1.0349369538876847,3.7978197056800127,0.6344375099460701,1.3903043251456195,0.0,0.0
4,5,0.8887542524069321,3.506653302659591,0.5095269613735776,1.2293592534219946,0.0,0.0
5,6,0.8441150328471461,3.712274329426388,0.47977844319725765,1.169599192219836,0.0,0.0
6,7,0.7587368062263682,3.686471846885979,0.4424903107551104,1.0417200128540738,0.0,0.0
7,8,0.646780227136066,3.558339823347827,0.3794873917845028,0.8845664314300049,0.0,0.0
8,9,0.5800877241972293,3.8113887437308827,0.34878274137794063,0.7835761249577271,0.0,0.0
9,10,0.5538555816157174,3.9203643010308347,0.3402035733116151,0.7361924059518421,0.0,0.0
10,11,0.4448090642121912,4.049449037450056,0.2901076543784722,0.5756613271325144,0.0,0.0
11,12,0.5320198483907312,4.381035289416711,0.3491877087079102,0.6826853624253555,0.0,0.0
12,13,0.40175409437022136,4.121515141644825,0.277758272850303,0.5006289016398537,0.0,0.0
