,epoch,time_elapsed,total_time_elapsed
0,1,85.78346133232117,85.78346133232117
1,2,75.50502371788025,161.28848505020142
2,3,72.71971368789673,234.00819873809814
3,4,76.88676142692566,310.8949601650238
4,5,75.34392094612122,386.238881111145
5,6,66.97488188743591,453.21376299858093
6,7,71.84176182746887,525.0555248260498
7,8,98.76422810554504,623.8197529315948
8,9,69.5613648891449,693.3811178207397
9,10,73.7063570022583,767.087474822998
10,11,60.01687431335449,827.1043491363525
11,12,74.52115058898926,901.6254997253418
12,13,60.02433681488037,961.6498365402222
13,14,66.43613791465759,1028.0859744548798
14,15,57.719024896621704,1085.8049993515015
