,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_10,mar_100,mar_small,mar_medium,mar_large,map_per_class,mar_100_per_class,classes
0,0.66542846,0.91776294,0.8160908,-1.0,0.555923,0.6877188,0.49503547,0.7141844,0.7141844,-1.0,0.632,0.7318966,0.66542846,0.7141844,1
