,epoch,train_loss,val_loss,classification_train,bbox_regression_train,bbox_ctrness_train,classification_val,bbox_regression_val,bbox_ctrness_val
0,1,0.7153765864764587,0.9913857479890188,0.46084517636631106,0.17552111609072624,0.603612789624854,0.28456660111745197,0.28456660111745197,0.28456660111745197
1,2,0.48127189731296105,0.9046204934517542,0.19018796605022648,0.11948849053322515,0.5950670302668705,0.27911608417828876,0.27911608417828876,0.27911608417828876
2,3,0.4434000253677368,0.9059990048408508,0.14568514857865586,0.10466397968651373,0.5929421722134457,0.2446320280432701,0.2446320280432701,0.2446320280432701
3,4,0.41524529947510247,0.9086635659138361,0.10540625849102117,0.09612764875534215,0.5920510986183263,0.2435134450594584,0.2435134450594584,0.2435134450594584
4,5,0.40373719417596166,0.916939357916514,0.09357388227989402,0.0915940521827227,0.5918046168134182,0.26184457292159397,0.26184457292159397,0.26184457292159397
5,6,0.397407550223266,0.9100687305132548,0.0842949270353287,0.09196761429687089,0.5921695926521398,0.24808931102355322,0.24808931102355322,0.24808931102355322
6,7,0.38482772738118715,0.9904001901547114,0.06463129951653979,0.08955727376138108,0.5913745738282988,0.2519090548157692,0.2519090548157692,0.2519090548157692
7,8,0.382463782648497,0.9390905747810999,0.06387246242146703,0.08674380866975724,0.5910736707192433,0.2614524041612943,0.2614524041612943,0.2614524041612943
8,9,0.3785402107087872,1.0524185697237651,0.054859152759272084,0.08921284035225457,0.5914166184920299,0.2951461722453435,0.2951461722453435,0.2951461722453435
9,10,0.36646992911266374,0.9752994775772095,0.041847408301185204,0.07776202808452558,0.5908586511129066,0.2367969031135241,0.2367969031135241,0.2367969031135241
