,Class,Mean Euclidean Distance@0.50,Mean Euclidean Distance@0.55,Mean Euclidean Distance@0.60,Mean Euclidean Distance@0.65,Mean Euclidean Distance@0.70,Mean Euclidean Distance@0.75,Mean Euclidean Distance@0.80,Mean Euclidean Distance@0.85,Mean Euclidean Distance@0.90,Mean Euclidean Distance@0.95
0,Clear Plastic Bottle,,,,,,,,,,
1,Drink Can,14.343578338623047,12.812708854675293,12.586247444152832,12.923177719116211,11.373340606689453,11.66282844543457,11.074833869934082,11.035809516906738,10.095741271972656,4.868056774139404
2,Drink Carton,24.155067443847656,23.21637725830078,23.21637725830078,23.21637725830078,23.21637725830078,20.52788543701172,21.139739990234375,15.916749000549316,15.627677917480469,
3,Glass Bottle,30.68589973449707,29.926109313964844,29.926109313964844,28.64780044555664,27.367786407470703,29.2167911529541,23.98819351196289,18.35202980041504,16.428726196289062,3.201324939727783
4,Glass Jar,34.32352828979492,33.984527587890625,33.984527587890625,32.489009857177734,33.72902297973633,37.653682708740234,28.186777114868164,21.700511932373047,19.34961700439453,
5,Other Plastic Bottle,26.45485496520996,26.45485496520996,25.68625259399414,26.47860336303711,27.248788833618164,25.444692611694336,23.521535873413086,21.54864501953125,13.709086418151855,
