Class,Precision,Recall,F1 Score
Background,0.0,0.0,0.0
Clear Plastic Bottle,0.25,0.9393939393939394,0.39490445859872614
Drink Can,0.3969465648854962,0.9811320754716981,0.5652173913043478
Drink Carton,0.11764705882352941,1.0,0.21052631578947367
Glass Bottle,0.11347517730496454,0.8888888888888888,0.20125786163522014
Glass Jar,0.10091743119266056,1.0,0.18333333333333332
Other Plastic Bottle,0.3,1.0,0.4615384615384615
Mean,0.2131643720344418,0.9682358172924209,0.33612963703326043
