,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_10,mar_100,mar_small,mar_medium,mar_large,map_per_class,mar_100_per_class,classes
0,8.452859e-06,2.3751682e-05,1.0367175e-06,0.0,3.0569956e-07,0.0017262178,0.0,8.624407e-05,0.0037899478,0.0,0.0006060606,0.012549019,"[-1.0000000e+00  0.0000000e+00  3.5360677e-05  0.0000000e+00
  0.0000000e+00  0.0000000e+00  1.5356476e-05]","[-1.0000000e+00  0.0000000e+00  5.1746442e-04  0.0000000e+00
  0.0000000e+00  0.0000000e+00  2.2222223e-02]",[0 1 2 3 4 5 6]
