,epoch,train_loss,val_loss,classification_train,bbox_regression_train,classification_val,bbox_regression_val
0,1,0.788771178399291,0.784550595227803,0.5522966676992234,0.23647450941188314,0.48754656314849854,0.48754656314849854
1,2,0.6218700829162219,0.6398440648183644,0.4333001623260919,0.1885699208947682,0.3802071660757065,0.3802071660757065
2,3,0.5361352477953812,0.5972719848434501,0.3687192660660666,0.1674159819382095,0.40551677346229553,0.40551677346229553
3,4,0.4982674895637782,0.6014604023962378,0.3414347641274472,0.15683272511428484,0.41095705330371857,0.41095705330371857
4,5,0.4373881723731756,0.7601968811772694,0.2944975134646781,0.1428906596135174,0.513207346200943,0.513207346200943
5,6,0.4203851613102951,0.8739843546787155,0.2800320136561015,0.14035314805892724,0.5527645349502563,0.5527645349502563
6,7,0.37209430396139065,0.6613891939414995,0.2396756669280128,0.13241863635882178,0.7541825026273727,0.7541825026273727
7,8,0.3380476852408915,0.6877397794589818,0.212518189494089,0.12552949535947677,0.616015762090683,0.616015762090683
