,epoch,train_loss,val_loss,classification_train,bbox_regression_train,bbox_ctrness_train,classification_val,bbox_regression_val,bbox_ctrness_val
0,1,0.34464940305173625,1.178448099119123,0.46908178322216254,0.2347013360102668,0.5534372852958795,0.0074403056253989535,0.0074403056253989535,0.0074403056253989535
1,2,0.27184965084342444,1.055921458619802,0.28344418356721185,0.19328460097028555,0.5454484622897082,0.006578790644804637,0.006578790644804637,0.006578790644804637
2,3,0.24758246756969232,1.1288522915947397,0.22311757666695123,0.17470532011610407,0.5418276178472825,0.0005608292218918601,0.0005608292218918601,0.0005608292218918601
3,4,0.23193553722506205,1.0336336352296105,0.1860090281981406,0.1598625442368611,0.539257214155816,0.00039560025713096064,0.00039560025713096064,0.00039560025713096064
4,5,0.22157730942890616,1.0228760655821436,0.1582369077385524,0.1493906453280276,0.5370558579004447,0.005729497720797856,0.005729497720797856,0.005729497720797856
5,6,0.21870399178325675,1.0876981439238687,0.15083673244105822,0.14669632560196724,0.5365603247444138,0.000480067760994037,0.000480067760994037,0.000480067760994037
6,7,0.21134245822789105,1.009114606273215,0.13544857984023054,0.13782911794331237,0.5346327520736301,0.0009539113380014896,0.0009539113380014896,0.0009539113380014896
7,8,0.21099036879773528,1.0374889139614727,0.13772303766752272,0.13245671670457335,0.5336055934656667,0.03314665208260218,0.03314665208260218,0.03314665208260218
8,9,0.1962219127119725,1.0211309473103636,0.09518299791108789,0.124139864933286,0.5329682274629142,0.00012960735087593397,0.00012960735087593397,0.00012960735087593397
9,10,0.18839870851579343,1.0206679380674661,0.07562400504734762,0.11687134155676565,0.5313387339351742,9.935234750931461e-05,9.935234750931461e-05,9.935234750931461e-05
10,11,0.18757919820242397,1.0559478950441037,0.07466105247964595,0.11541293938821964,0.5310549624776112,5.6389859916331865e-05,5.6389859916331865e-05,5.6389859916331865e-05
11,12,0.18538389427406102,1.0902558833839369,0.07273325897342897,0.10916892171816062,0.5302663441832739,7.104916342844565e-05,7.104916342844565e-05,7.104916342844565e-05
12,13,0.17665483625978942,1.0462081549036764,0.050375342075886266,0.10178775461746081,0.5291268612592275,6.188616195383172e-05,6.188616195383172e-05,6.188616195383172e-05
13,14,0.1786930340791889,1.0689266670701727,0.05532506836573473,0.1006897140777748,0.5288826348217389,8.389241217325132e-05,8.389241217325132e-05,8.389241217325132e-05
14,15,0.17265526103780016,1.086170234093591,0.04136538033603097,0.09658055844226184,0.5282638484740075,2.218061126768589e-05,2.218061126768589e-05,2.218061126768589e-05
