,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_10,mar_100,mar_small,mar_medium,mar_large,map_per_class,mar_100_per_class,classes
0,0.01748331,0.02715327,0.019224985,0.0021039604,0.011351484,0.0218626,0.018896453,0.020161523,0.020161523,0.0013392858,0.01340112,0.025079858,"[0.08059678 0.         0.07121652 0.         0.01410891 0.00891089
 0.         0.         0.         0.        ]","[0.10155062 0.         0.07952286 0.         0.01313433 0.00740741
 0.         0.         0.         0.        ]",[ 1  2  3  4  5  6  7  8  9 10]
