,Class,Mean Euclidean Distance@0.50,Mean Euclidean Distance@0.55,Mean Euclidean Distance@0.60,Mean Euclidean Distance@0.65,Mean Euclidean Distance@0.70,Mean Euclidean Distance@0.75,Mean Euclidean Distance@0.80,Mean Euclidean Distance@0.85,Mean Euclidean Distance@0.90,Mean Euclidean Distance@0.95
0,Background,,,,,,,,,,
1,person,26.141322809125004,23.84072942698451,21.921507534530928,19.858707449771234,17.46980168559598,14.711921573162433,12.774028532989872,10.592532625318308,8.62368665599602,6.1874143904388434
2,chair,25.08819278596413,22.493069995721562,20.242281446235623,18.22519064781008,14.475888169595656,11.258297040385195,8.91113762441664,6.699912415804529,5.568015627354272,3.0071612433934556
3,car,18.743924685143035,17.064358037576913,16.03227969631865,14.195722511555687,12.684819883700031,10.95087496641999,9.763343657730577,8.178125091964759,6.778474061305911,5.076207256066703
4,dog,27.02187563956366,25.256705990715165,22.565867521904316,20.581830727088057,17.5666064657372,15.977897105167237,12.556036943784441,10.126435512801503,8.424605951681306,4.49865045984458
5,bottle,16.695494736488094,15.751243022378397,14.605087010624988,13.47295263464563,12.254864905877824,10.02021027820161,7.6770414215295295,6.110103817357995,5.175533317550442,3.119118205121025
6,cat,42.299408002125695,39.08976878362918,35.56754917253699,33.13705405525071,28.3321526816908,24.201330842333658,19.817112967399346,16.474975174675148,12.397874049114272,6.130906889440664
7,bird,19.059259260437436,16.45147988239132,14.063077373780326,12.150302121936853,11.63152323852834,9.908535761184167,7.419962200284924,6.7025691407700085,5.204734187082452,5.126738039228046
8,pottedplant,28.420888707355047,24.62135292202914,22.08511541039961,18.31081974906818,14.390254183462385,11.490278240622636,9.796142403450197,9.178718110659549,7.866016910346244,5.587823570580078
9,sheep,13.681746552641474,11.222597271604016,9.553369518695261,9.311332049286449,9.160261971111957,7.9060543283163485,6.79845339932249,6.310840547716401,5.71283002839707,3.735506146401534
10,boat,20.517019913851136,18.48073672456344,18.144240757580896,16.705480104767936,14.975237872608927,13.090441663010683,11.662099223199021,10.944756384135902,8.898812391349887,
